date,city,region,temp_max,temp_min,temp_mean,precipitation,wind_speed,humidity,year,month,day,season,is_hot_day,is_rainy_day
2023-09-05,Hà Nội,Bắc,32.5,24.4,28.2,0.2,12.7,79,2023,9,5,Thu,False,False
2023-09-06,Hà Nội,Bắc,32.8,25.6,29.0,2.7,12.3,82,2023,9,6,Thu,False,False
2023-09-07,Hà Nội,Bắc,33.5,26.0,29.9,0.5,12.0,79,2023,9,7,Thu,False,False
2023-09-08,Hà Nội,Bắc,32.2,25.0,28.4,5.1,13.3,84,2023,9,8,Thu,False,False
2023-09-09,Hà Nội,Bắc,31.6,25.0,27.7,5.4,14.0,88,2023,9,9,Thu,False,False
2023-09-10,Hà Nội,Bắc,31.3,25.4,27.6,9.7,7.7,89,2023,9,10,Thu,False,False
2023-09-11,Hà Nội,Bắc,31.1,25.2,27.6,11.9,8.7,90,2023,9,11,Thu,False,False
2023-09-12,Hà Nội,Bắc,30.2,25.7,27.4,23.8,14.8,91,2023,9,12,Thu,False,False
2023-09-13,Hà Nội,Bắc,28.0,24.2,26.0,24.7,17.8,89,2023,9,13,Thu,False,False
2023-09-14,Hà Nội,Bắc,25.0,24.0,24.3,26.7,15.4,91,2023,9,14,Thu,False,False
2023-09-15,Hà Nội,Bắc,27.9,23.0,25.1,11.8,17.6,87,2023,9,15,Thu,False,False
2023-09-16,Hà Nội,Bắc,28.0,24.3,26.0,12.9,11.7,88,2023,9,16,Thu,False,False
2023-09-17,Hà Nội,Bắc,30.2,24.0,26.3,19.9,10.2,90,2023,9,17,Thu,False,False
2023-09-18,Hà Nội,Bắc,30.7,24.1,27.2,3.2,9.8,88,2023,9,18,Thu,False,False
2023-09-19,Hà Nội,Bắc,31.5,25.0,27.9,0.4,13.9,86,2023,9,19,Thu,False,False
2023-09-20,Hà Nội,Bắc,31.5,25.7,28.4,1.6,12.9,85,2023,9,20,Thu,False,False
2023-09-21,Hà Nội,Bắc,32.2,25.8,28.7,0.7,13.5,85,2023,9,21,Thu,False,False
2023-09-22,Hà Nội,Bắc,32.5,25.6,28.7,0.0,16.7,84,2023,9,22,Thu,False,False
2023-09-23,Hà Nội,Bắc,32.3,25.6,28.7,0.0,14.8,82,2023,9,23,Thu,False,False
2023-09-24,Hà Nội,Bắc,31.8,24.7,27.7,2.8,15.6,87,2023,9,24,Thu,False,False
2023-09-25,Hà Nội,Bắc,32.2,24.5,27.2,9.7,23.4,87,2023,9,25,Thu,False,False
2023-09-26,Hà Nội,Bắc,26.8,24.1,25.6,40.3,19.1,91,2023,9,26,Thu,False,False
2023-09-27,Hà Nội,Bắc,27.4,23.7,25.3,43.3,17.6,93,2023,9,27,Thu,False,False
2023-09-28,Hà Nội,Bắc,27.1,23.8,25.1,39.9,11.2,94,2023,9,28,Thu,False,False
2023-09-29,Hà Nội,Bắc,30.6,23.9,26.5,6.6,10.0,90,2023,9,29,Thu,False,False
2023-09-30,Hà Nội,Bắc,31.1,24.1,27.5,6.7,7.9,86,2023,9,30,Thu,False,False
2023-10-01,Hà Nội,Bắc,32.4,24.2,28.3,0.0,11.8,81,2023,10,1,Thu,False,False
2023-10-02,Hà Nội,Bắc,32.0,24.3,27.9,0.1,13.6,82,2023,10,2,Thu,False,False
2023-10-03,Hà Nội,Bắc,32.3,23.6,28.0,0.1,11.9,81,2023,10,3,Thu,False,False
2023-10-04,Hà Nội,Bắc,33.2,25.0,28.8,0.0,12.8,80,2023,10,4,Thu,False,False
2023-10-05,Hà Nội,Bắc,33.0,25.0,29.1,0.0,10.8,80,2023,10,5,Thu,False,False
2023-10-06,Hà Nội,Bắc,32.1,23.9,28.5,13.5,14.5,84,2023,10,6,Thu,False,False
2023-10-07,Hà Nội,Bắc,29.5,23.9,25.9,18.8,23.6,83,2023,10,7,Thu,False,False
2023-10-08,Hà Nội,Bắc,28.8,23.6,25.6,0.0,14.8,66,2023,10,8,Thu,False,False
2023-10-09,Hà Nội,Bắc,29.8,22.0,25.7,0.0,17.3,64,2023,10,9,Thu,False,False
2023-10-10,Hà Nội,Bắc,27.9,22.8,25.4,0.4,20.6,66,2023,10,10,Thu,False,False
2023-10-11,Hà Nội,Bắc,28.0,22.9,25.1,0.0,15.8,67,2023,10,11,Thu,False,False
2023-10-12,Hà Nội,Bắc,26.4,22.6,24.3,0.2,12.6,78,2023,10,12,Thu,False,False
2023-10-13,Hà Nội,Bắc,29.4,22.1,25.3,0.3,12.8,77,2023,10,13,Thu,False,False
2023-10-14,Hà Nội,Bắc,28.9,23.1,25.5,0.1,15.9,73,2023,10,14,Thu,False,False
2023-10-15,Hà Nội,Bắc,28.2,22.5,24.6,0.0,17.3,68,2023,10,15,Thu,False,False
2023-10-16,Hà Nội,Bắc,29.5,21.8,25.4,0.0,13.3,69,2023,10,16,Thu,False,False
2023-10-17,Hà Nội,Bắc,30.5,21.3,26.1,0.0,10.8,70,2023,10,17,Thu,False,False
2023-10-18,Hà Nội,Bắc,31.4,22.1,26.6,0.0,11.6,73,2023,10,18,Thu,False,False
2023-10-19,Hà Nội,Bắc,31.7,23.2,27.1,0.0,17.6,76,2023,10,19,Thu,False,False
2023-10-20,Hà Nội,Bắc,29.8,24.5,27.1,0.0,26.3,60,2023,10,20,Thu,False,False
2023-10-21,Hà Nội,Bắc,26.5,22.4,24.5,0.0,19.7,51,2023,10,21,Thu,False,False
2023-10-22,Hà Nội,Bắc,27.0,21.5,23.8,0.0,15.3,66,2023,10,22,Thu,False,False
2023-10-23,Hà Nội,Bắc,29.0,21.2,24.5,0.0,9.7,76,2023,10,23,Thu,False,False
2023-10-24,Hà Nội,Bắc,30.0,21.2,25.7,0.0,9.0,78,2023,10,24,Thu,False,False
2023-10-25,Hà Nội,Bắc,31.7,22.4,26.9,0.0,14.0,73,2023,10,25,Thu,False,False
2023-10-26,Hà Nội,Bắc,31.8,23.0,27.1,0.0,13.0,71,2023,10,26,Thu,False,False
2023-10-27,Hà Nội,Bắc,31.5,22.1,27.0,0.1,14.3,74,2023,10,27,Thu,False,False
2023-10-28,Hà Nội,Bắc,29.0,23.5,26.0,11.3,13.7,82,2023,10,28,Thu,False,False
2023-10-29,Hà Nội,Bắc,26.6,22.4,24.1,9.7,18.4,85,2023,10,29,Thu,False,False
2023-10-30,Hà Nội,Bắc,28.3,22.5,24.6,0.0,15.3,71,2023,10,30,Thu,False,False
2023-10-31,Hà Nội,Bắc,29.0,21.4,24.6,0.0,13.1,72,2023,10,31,Thu,False,False
2023-11-01,Hà Nội,Bắc,29.1,20.4,24.4,0.0,10.4,77,2023,11,1,Thu,False,False
2023-11-02,Hà Nội,Bắc,29.1,20.4,24.6,0.0,14.5,79,2023,11,2,Thu,False,False
2023-11-03,Hà Nội,Bắc,30.6,21.6,26.0,0.1,16.6,81,2023,11,3,Thu,False,False
2023-11-04,Hà Nội,Bắc,30.1,23.9,26.4,1.3,16.9,85,2023,11,4,Thu,False,False
2023-11-05,Hà Nội,Bắc,31.2,24.0,27.2,0.4,16.0,82,2023,11,5,Thu,False,False
2023-11-06,Hà Nội,Bắc,30.1,22.2,25.6,6.7,15.3,85,2023,11,6,Thu,False,False
2023-11-07,Hà Nội,Bắc,28.0,21.2,24.1,0.2,14.2,78,2023,11,7,Thu,False,False
2023-11-08,Hà Nội,Bắc,30.0,21.2,25.4,0.0,14.7,81,2023,11,8,Thu,False,False
2023-11-09,Hà Nội,Bắc,31.1,22.4,26.7,0.1,15.0,83,2023,11,9,Thu,False,False
2023-11-10,Hà Nội,Bắc,31.5,24.1,27.3,0.2,14.1,83,2023,11,10,Thu,False,False
2023-11-11,Hà Nội,Bắc,31.4,24.0,27.1,0.3,14.4,85,2023,11,11,Thu,False,False
2023-11-12,Hà Nội,Bắc,27.5,21.8,24.7,11.6,21.4,89,2023,11,12,Thu,False,False
2023-11-13,Hà Nội,Bắc,21.5,15.4,16.7,15.5,23.5,81,2023,11,13,Thu,False,False
2023-11-14,Hà Nội,Bắc,21.2,15.6,17.9,0.0,14.6,70,2023,11,14,Thu,False,False
2023-11-15,Hà Nội,Bắc,23.8,16.5,19.8,0.0,9.4,76,2023,11,15,Thu,False,False
2023-11-16,Hà Nội,Bắc,22.1,17.6,19.8,1.1,26.2,62,2023,11,16,Thu,False,False
2023-11-17,Hà Nội,Bắc,24.0,14.9,18.9,0.0,17.5,57,2023,11,17,Thu,False,False
2023-11-18,Hà Nội,Bắc,24.0,13.6,18.6,0.0,12.0,61,2023,11,18,Thu,False,False
2023-11-19,Hà Nội,Bắc,24.7,13.4,19.1,0.0,9.0,66,2023,11,19,Thu,False,False
2023-11-20,Hà Nội,Bắc,25.0,13.8,19.2,0.0,10.0,74,2023,11,20,Thu,False,False
2023-11-21,Hà Nội,Bắc,25.1,14.4,19.7,0.0,12.5,77,2023,11,21,Thu,False,False
2023-11-22,Hà Nội,Bắc,25.4,15.6,20.4,0.2,7.4,83,2023,11,22,Thu,False,False
2023-11-23,Hà Nội,Bắc,27.6,17.8,22.2,0.0,7.4,81,2023,11,23,Thu,False,False
2023-11-24,Hà Nội,Bắc,28.4,19.1,23.1,0.5,16.4,78,2023,11,24,Thu,False,False
2023-11-25,Hà Nội,Bắc,27.6,18.3,22.7,0.0,12.5,78,2023,11,25,Thu,False,False
2023-11-26,Hà Nội,Bắc,27.9,19.5,22.5,0.0,10.7,78,2023,11,26,Thu,False,False
2023-11-27,Hà Nội,Bắc,27.8,18.4,22.8,0.1,8.9,76,2023,11,27,Thu,False,False
2023-11-28,Hà Nội,Bắc,27.0,17.6,21.8,0.0,11.0,75,2023,11,28,Thu,False,False
2023-11-29,Hà Nội,Bắc,27.0,18.2,22.4,0.0,13.7,80,2023,11,29,Thu,False,False
2023-11-30,Hà Nội,Bắc,26.6,21.6,23.4,0.5,16.3,80,2023,11,30,Thu,False,False
2023-12-01,Hà Nội,Bắc,21.5,18.7,19.9,1.3,18.7,72,2023,12,1,Đông,False,False
2023-12-02,Hà Nội,Bắc,19.1,18.0,18.5,0.6,12.2,69,2023,12,2,Đông,False,False
2023-12-03,Hà Nội,Bắc,20.8,17.5,19.0,0.4,11.0,76,2023,12,3,Đông,False,False
2023-12-04,Hà Nội,Bắc,21.0,17.8,19.2,0.0,11.0,73,2023,12,4,Đông,False,False
2023-12-05,Hà Nội,Bắc,23.7,18.0,20.4,0.0,12.2,77,2023,12,5,Đông,False,False
2023-12-06,Hà Nội,Bắc,22.8,18.0,20.2,3.7,17.6,79,2023,12,6,Đông,False,False
2023-12-07,Hà Nội,Bắc,24.9,15.1,19.7,0.0,10.5,65,2023,12,7,Đông,False,False
2023-12-08,Hà Nội,Bắc,25.9,15.7,20.7,0.0,15.1,72,2023,12,8,Đông,False,False
2023-12-09,Hà Nội,Bắc,28.0,18.1,22.8,0.0,16.6,82,2023,12,9,Đông,False,False
2023-12-10,Hà Nội,Bắc,28.0,22.1,24.4,1.0,19.3,88,2023,12,10,Đông,False,False
2023-12-11,Hà Nội,Bắc,28.8,23.1,25.0,2.4,15.1,88,2023,12,11,Đông,False,False
2023-12-12,Hà Nội,Bắc,28.5,22.2,24.7,0.1,19.1,86,2023,12,12,Đông,False,False
2023-12-13,Hà Nội,Bắc,27.5,20.2,23.6,0.5,19.7,83,2023,12,13,Đông,False,False
2023-12-14,Hà Nội,Bắc,27.8,21.5,24.2,1.0,18.0,85,2023,12,14,Đông,False,False
2023-12-15,Hà Nội,Bắc,30.0,21.9,25.1,0.5,15.8,83,2023,12,15,Đông,False,False
2023-12-16,Hà Nội,Bắc,23.7,14.4,18.7,5.9,34.3,67,2023,12,16,Đông,False,False
2023-12-17,Hà Nội,Bắc,15.8,11.1,12.9,0.6,19.2,64,2023,12,17,Đông,False,False
2023-12-18,Hà Nội,Bắc,17.9,11.4,14.8,0.1,11.2,66,2023,12,18,Đông,False,False
2023-12-19,Hà Nội,Bắc,15.3,11.9,13.8,0.5,17.8,65,2023,12,19,Đông,False,False
2023-12-20,Hà Nội,Bắc,17.0,12.4,14.1,0.0,17.3,54,2023,12,20,Đông,False,False
2023-12-21,Hà Nội,Bắc,17.3,11.4,13.7,0.0,18.9,46,2023,12,21,Đông,False,False
2023-12-22,Hà Nội,Bắc,16.0,8.1,11.9,0.0,18.9,44,2023,12,22,Đông,False,False
2023-12-23,Hà Nội,Bắc,18.1,8.2,12.7,0.0,17.3,46,2023,12,23,Đông,False,False
2023-12-24,Hà Nội,Bắc,17.8,11.4,14.0,0.0,16.0,45,2023,12,24,Đông,False,False
2023-12-25,Hà Nội,Bắc,19.9,9.4,14.1,0.0,14.0,46,2023,12,25,Đông,False,False
2023-12-26,Hà Nội,Bắc,21.5,8.8,15.0,0.0,8.4,63,2023,12,26,Đông,False,False
2023-12-27,Hà Nội,Bắc,23.1,10.9,16.8,0.0,12.3,75,2023,12,27,Đông,False,False
2023-12-28,Hà Nội,Bắc,24.9,12.0,18.4,0.0,12.3,77,2023,12,28,Đông,False,False
2023-12-29,Hà Nội,Bắc,25.5,16.1,20.4,0.0,13.8,76,2023,12,29,Đông,False,False
2023-12-30,Hà Nội,Bắc,25.0,18.5,21.1,1.2,10.5,80,2023,12,30,Đông,False,False
2023-12-31,Hà Nội,Bắc,26.9,17.5,21.8,0.5,15.2,79,2023,12,31,Đông,False,False
2024-01-01,Hà Nội,Bắc,26.9,17.3,21.6,0.5,17.2,80,2024,1,1,Đông,False,False
2024-01-02,Hà Nội,Bắc,27.5,19.9,22.7,1.1,15.1,82,2024,1,2,Đông,False,False
2024-01-03,Hà Nội,Bắc,20.2,15.4,17.8,9.6,24.8,80,2024,1,3,Đông,False,False
2024-01-04,Hà Nội,Bắc,23.4,16.6,19.1,0.0,16.9,65,2024,1,4,Đông,False,False
2024-01-05,Hà Nội,Bắc,24.5,17.1,20.1,0.2,14.4,82,2024,1,5,Đông,False,False
2024-01-06,Hà Nội,Bắc,25.1,19.0,21.4,2.1,14.0,84,2024,1,6,Đông,False,False
2024-01-07,Hà Nội,Bắc,25.0,17.5,20.9,0.1,16.6,84,2024,1,7,Đông,False,False
2024-01-08,Hà Nội,Bắc,26.6,19.0,22.0,1.1,17.6,82,2024,1,8,Đông,False,False
2024-01-09,Hà Nội,Bắc,26.6,19.5,22.3,2.3,13.6,86,2024,1,9,Đông,False,False
2024-01-10,Hà Nội,Bắc,22.4,18.0,19.9,16.4,15.1,91,2024,1,10,Đông,False,False
2024-01-11,Hà Nội,Bắc,20.1,17.1,18.4,8.5,11.3,92,2024,1,11,Đông,False,False
2024-01-12,Hà Nội,Bắc,19.5,17.6,18.4,11.7,12.3,93,2024,1,12,Đông,False,False
2024-01-13,Hà Nội,Bắc,20.0,18.0,18.9,11.3,9.8,94,2024,1,13,Đông,False,False
2024-01-14,Hà Nội,Bắc,23.1,17.9,19.7,15.0,8.9,90,2024,1,14,Đông,False,False
2024-01-15,Hà Nội,Bắc,25.4,17.6,20.8,0.7,16.5,83,2024,1,15,Đông,False,False
2024-01-16,Hà Nội,Bắc,22.9,18.0,19.9,3.8,18.9,88,2024,1,16,Đông,False,False
2024-01-17,Hà Nội,Bắc,25.5,17.9,20.6,4.2,16.8,88,2024,1,17,Đông,False,False
2024-01-18,Hà Nội,Bắc,26.2,18.3,21.7,0.3,16.4,85,2024,1,18,Đông,False,False
2024-01-19,Hà Nội,Bắc,27.1,19.6,22.6,0.9,19.5,83,2024,1,19,Đông,False,False
2024-01-20,Hà Nội,Bắc,26.5,17.7,21.2,5.5,22.7,86,2024,1,20,Đông,False,False
2024-01-21,Hà Nội,Bắc,16.9,14.9,15.9,2.4,16.0,82,2024,1,21,Đông,False,False
2024-01-22,Hà Nội,Bắc,14.8,8.4,11.3,10.0,26.6,83,2024,1,22,Đông,False,False
2024-01-23,Hà Nội,Bắc,11.2,7.2,9.2,1.5,18.4,64,2024,1,23,Đông,False,False
2024-01-24,Hà Nội,Bắc,11.8,8.0,9.7,0.0,14.2,56,2024,1,24,Đông,False,False
2024-01-25,Hà Nội,Bắc,12.6,8.6,10.5,0.1,12.9,55,2024,1,25,Đông,False,False
2024-01-26,Hà Nội,Bắc,13.6,10.4,11.5,0.0,12.1,62,2024,1,26,Đông,False,False
2024-01-27,Hà Nội,Bắc,12.4,10.2,11.1,0.0,12.6,72,2024,1,27,Đông,False,False
2024-01-28,Hà Nội,Bắc,13.6,10.4,12.0,0.1,13.4,73,2024,1,28,Đông,False,False
2024-01-29,Hà Nội,Bắc,17.1,11.4,13.7,0.6,10.1,78,2024,1,29,Đông,False,False
2024-01-30,Hà Nội,Bắc,19.5,13.6,16.2,0.0,9.7,81,2024,1,30,Đông,False,False
2024-01-31,Hà Nội,Bắc,21.3,16.4,18.5,1.2,9.6,90,2024,1,31,Đông,False,False
2024-02-01,Hà Nội,Bắc,25.0,19.3,21.4,0.1,14.1,89,2024,2,1,Đông,False,False
2024-02-02,Hà Nội,Bắc,27.9,21.0,23.2,0.3,21.7,84,2024,2,2,Đông,False,False
2024-02-03,Hà Nội,Bắc,26.8,21.0,22.8,1.8,21.5,88,2024,2,3,Đông,False,False
2024-02-04,Hà Nội,Bắc,29.5,21.4,24.5,1.6,18.3,83,2024,2,4,Đông,False,False
2024-02-05,Hà Nội,Bắc,24.7,20.5,22.2,1.3,20.4,87,2024,2,5,Đông,False,False
2024-02-06,Hà Nội,Bắc,24.4,18.8,21.4,4.2,17.7,87,2024,2,6,Đông,False,False
2024-02-07,Hà Nội,Bắc,17.2,13.7,15.7,2.5,15.8,82,2024,2,7,Đông,False,False
2024-02-08,Hà Nội,Bắc,14.5,11.1,12.8,0.9,15.9,73,2024,2,8,Đông,False,False
2024-02-09,Hà Nội,Bắc,16.5,11.3,13.9,0.0,14.8,65,2024,2,9,Đông,False,False
2024-02-10,Hà Nội,Bắc,19.3,14.5,16.6,0.0,13.1,60,2024,2,10,Đông,False,False
2024-02-11,Hà Nội,Bắc,22.6,12.3,17.4,0.0,12.0,64,2024,2,11,Đông,False,False
2024-02-12,Hà Nội,Bắc,25.4,10.6,17.7,0.0,22.3,73,2024,2,12,Đông,False,False
2024-02-13,Hà Nội,Bắc,25.0,15.1,19.6,0.0,18.8,83,2024,2,13,Đông,False,False
2024-02-14,Hà Nội,Bắc,25.1,18.9,21.4,0.6,21.0,82,2024,2,14,Đông,False,False
2024-02-15,Hà Nội,Bắc,25.5,18.5,21.4,0.6,9.4,84,2024,2,15,Đông,False,False
2024-02-16,Hà Nội,Bắc,25.0,17.4,20.4,0.5,17.1,77,2024,2,16,Đông,False,False
2024-02-17,Hà Nội,Bắc,25.6,16.2,20.6,0.6,22.1,84,2024,2,17,Đông,False,False
2024-02-18,Hà Nội,Bắc,29.6,19.2,23.3,0.3,19.8,85,2024,2,18,Đông,False,False
2024-02-19,Hà Nội,Bắc,30.9,20.4,24.1,0.2,23.4,86,2024,2,19,Đông,False,False
2024-02-20,Hà Nội,Bắc,31.5,21.6,25.3,0.1,25.6,82,2024,2,20,Đông,False,False
2024-02-21,Hà Nội,Bắc,32.5,22.1,26.6,0.3,20.6,79,2024,2,21,Đông,False,False
2024-02-22,Hà Nội,Bắc,29.8,22.5,25.3,0.6,20.8,85,2024,2,22,Đông,False,False
2024-02-23,Hà Nội,Bắc,23.2,14.9,19.3,2.2,18.3,74,2024,2,23,Đông,False,False
2024-02-24,Hà Nội,Bắc,14.8,11.9,13.4,5.7,13.9,88,2024,2,24,Đông,False,False
2024-02-25,Hà Nội,Bắc,15.5,11.4,13.4,0.9,12.6,81,2024,2,25,Đông,False,False
2024-02-26,Hà Nội,Bắc,17.5,13.4,15.1,0.3,12.4,74,2024,2,26,Đông,False,False
2024-02-27,Hà Nội,Bắc,15.3,11.4,13.4,0.9,16.5,74,2024,2,27,Đông,False,False
2024-02-28,Hà Nội,Bắc,18.9,13.3,15.5,0.2,9.2,77,2024,2,28,Đông,False,False
2024-02-29,Hà Nội,Bắc,17.0,13.9,15.5,1.0,16.6,79,2024,2,29,Đông,False,False
2024-03-01,Hà Nội,Bắc,15.6,12.4,14.0,0.1,16.2,65,2024,3,1,Xuân,False,False
2024-03-02,Hà Nội,Bắc,18.0,12.1,14.2,0.0,15.6,64,2024,3,2,Xuân,False,False
2024-03-03,Hà Nội,Bắc,21.7,11.6,16.5,0.0,17.9,78,2024,3,3,Xuân,False,False
2024-03-04,Hà Nội,Bắc,29.0,17.0,21.5,0.0,13.0,82,2024,3,4,Xuân,False,False
2024-03-05,Hà Nội,Bắc,32.3,17.4,24.0,0.0,10.3,82,2024,3,5,Xuân,False,False
2024-03-06,Hà Nội,Bắc,26.6,19.6,22.9,0.0,25.0,72,2024,3,6,Xuân,False,False
2024-03-07,Hà Nội,Bắc,22.8,18.0,20.4,0.0,15.3,66,2024,3,7,Xuân,False,False
2024-03-08,Hà Nội,Bắc,21.3,18.1,19.8,0.1,12.4,71,2024,3,8,Xuân,False,False
2024-03-09,Hà Nội,Bắc,19.1,16.8,17.8,1.0,9.8,81,2024,3,9,Xuân,False,False
2024-03-10,Hà Nội,Bắc,19.3,16.1,17.4,1.4,11.8,85,2024,3,10,Xuân,False,False
2024-03-11,Hà Nội,Bắc,24.6,16.5,19.6,0.5,17.4,74,2024,3,11,Xuân,False,False
2024-03-12,Hà Nội,Bắc,24.5,14.6,19.7,0.0,17.8,81,2024,3,12,Xuân,False,False
2024-03-13,Hà Nội,Bắc,23.9,18.4,21.0,1.8,12.9,86,2024,3,13,Xuân,False,False
2024-03-14,Hà Nội,Bắc,23.5,20.1,21.2,6.9,12.3,92,2024,3,14,Xuân,False,False
2024-03-15,Hà Nội,Bắc,24.9,20.1,22.3,4.2,12.8,91,2024,3,15,Xuân,False,False
2024-03-16,Hà Nội,Bắc,26.4,22.1,23.5,1.3,18.4,91,2024,3,16,Xuân,False,False
2024-03-17,Hà Nội,Bắc,26.0,21.8,23.4,0.6,16.2,92,2024,3,17,Xuân,False,False
2024-03-18,Hà Nội,Bắc,26.3,21.6,23.6,1.2,14.8,91,2024,3,18,Xuân,False,False
2024-03-19,Hà Nội,Bắc,23.0,18.1,19.9,24.8,25.5,81,2024,3,19,Xuân,False,False
2024-03-20,Hà Nội,Bắc,21.4,16.0,18.8,0.9,9.8,76,2024,3,20,Xuân,False,False
2024-03-21,Hà Nội,Bắc,26.5,15.1,20.0,0.0,19.6,77,2024,3,21,Xuân,False,False
2024-03-22,Hà Nội,Bắc,27.4,18.0,22.2,0.3,19.1,86,2024,3,22,Xuân,False,False
2024-03-23,Hà Nội,Bắc,31.2,21.6,25.1,0.2,22.0,85,2024,3,23,Xuân,False,False
2024-03-24,Hà Nội,Bắc,31.4,21.8,25.5,0.3,22.7,86,2024,3,24,Xuân,False,False
2024-03-25,Hà Nội,Bắc,29.9,22.2,25.4,0.8,16.6,89,2024,3,25,Xuân,False,False
2024-03-26,Hà Nội,Bắc,29.9,22.6,25.6,0.7,21.7,85,2024,3,26,Xuân,False,False
2024-03-27,Hà Nội,Bắc,28.1,22.4,24.8,5.4,18.7,88,2024,3,27,Xuân,False,False
2024-03-28,Hà Nội,Bắc,28.8,22.9,24.2,9.5,15.0,90,2024,3,28,Xuân,False,False
2024-03-29,Hà Nội,Bắc,27.5,21.5,23.9,14.5,13.8,88,2024,3,29,Xuân,False,False
2024-03-30,Hà Nội,Bắc,31.0,21.1,25.2,0.2,18.1,86,2024,3,30,Xuân,False,False
2024-03-31,Hà Nội,Bắc,32.0,21.8,26.9,0.0,16.2,84,2024,3,31,Xuân,False,False
2024-04-01,Hà Nội,Bắc,35.0,22.8,28.4,0.0,18.7,78,2024,4,1,Xuân,False,False
2024-04-02,Hà Nội,Bắc,35.2,23.2,28.5,0.0,18.3,75,2024,4,2,Xuân,True,False
2024-04-03,Hà Nội,Bắc,35.4,22.6,28.6,0.0,17.9,78,2024,4,3,Xuân,True,False
2024-04-04,Hà Nội,Bắc,34.4,23.6,28.4,0.0,17.1,80,2024,4,4,Xuân,False,False
2024-04-05,Hà Nội,Bắc,28.5,25.1,26.6,0.0,19.7,85,2024,4,5,Xuân,False,False
2024-04-06,Hà Nội,Bắc,28.5,24.5,26.2,0.1,18.4,83,2024,4,6,Xuân,False,False
2024-04-07,Hà Nội,Bắc,27.8,23.6,25.6,2.4,17.1,86,2024,4,7,Xuân,False,False
2024-04-08,Hà Nội,Bắc,24.9,21.0,23.3,3.3,20.2,84,2024,4,8,Xuân,False,False
2024-04-09,Hà Nội,Bắc,26.1,21.8,23.6,1.2,11.3,82,2024,4,9,Xuân,False,False
2024-04-10,Hà Nội,Bắc,27.4,21.6,24.2,0.3,13.8,85,2024,4,10,Xuân,False,False
2024-04-11,Hà Nội,Bắc,28.5,22.5,25.3,0.6,16.4,89,2024,4,11,Xuân,False,False
2024-04-12,Hà Nội,Bắc,30.4,24.3,26.7,0.8,20.5,84,2024,4,12,Xuân,False,False
2024-04-13,Hà Nội,Bắc,30.5,24.7,26.9,0.1,20.3,85,2024,4,13,Xuân,False,False
2024-04-14,Hà Nội,Bắc,32.0,23.8,27.0,0.2,18.5,86,2024,4,14,Xuân,False,False
2024-04-15,Hà Nội,Bắc,32.0,24.4,27.3,0.5,20.9,84,2024,4,15,Xuân,False,False
2024-04-16,Hà Nội,Bắc,31.5,24.5,27.3,0.1,22.8,83,2024,4,16,Xuân,False,False
2024-04-17,Hà Nội,Bắc,32.5,24.6,27.7,0.2,18.2,83,2024,4,17,Xuân,False,False
2024-04-18,Hà Nội,Bắc,33.2,24.5,27.8,0.3,20.0,83,2024,4,18,Xuân,False,False
2024-04-19,Hà Nội,Bắc,34.2,25.2,29.1,3.9,23.3,81,2024,4,19,Xuân,False,False
2024-04-20,Hà Nội,Bắc,34.2,26.8,29.9,3.7,21.8,74,2024,4,20,Xuân,False,False
2024-04-21,Hà Nội,Bắc,31.3,25.6,28.0,0.3,25.7,80,2024,4,21,Xuân,False,False
2024-04-22,Hà Nội,Bắc,30.5,24.4,26.8,0.6,15.5,83,2024,4,22,Xuân,False,False
2024-04-23,Hà Nội,Bắc,30.5,25.4,27.0,2.2,20.3,86,2024,4,23,Xuân,False,False
2024-04-24,Hà Nội,Bắc,29.4,24.0,26.7,8.2,17.3,87,2024,4,24,Xuân,False,False
2024-04-25,Hà Nội,Bắc,34.6,24.8,29.2,0.4,17.4,82,2024,4,25,Xuân,False,False
2024-04-26,Hà Nội,Bắc,36.2,24.8,30.6,0.0,16.4,78,2024,4,26,Xuân,True,False
2024-04-27,Hà Nội,Bắc,40.2,26.1,32.3,0.0,20.4,62,2024,4,27,Xuân,True,False
2024-04-28,Hà Nội,Bắc,37.0,25.5,30.7,0.0,17.3,73,2024,4,28,Xuân,True,False
2024-04-29,Hà Nội,Bắc,37.5,26.2,31.7,0.0,22.3,71,2024,4,29,Xuân,True,False
2024-04-30,Hà Nội,Bắc,38.8,29.5,33.0,0.0,29.2,63,2024,4,30,Xuân,True,False
2024-05-01,Hà Nội,Bắc,30.5,25.2,27.5,0.1,24.6,75,2024,5,1,Xuân,False,False
2024-05-02,Hà Nội,Bắc,29.1,22.8,25.7,2.7,15.1,84,2024,5,2,Xuân,False,False
2024-05-03,Hà Nội,Bắc,30.4,23.9,26.7,17.8,20.1,88,2024,5,3,Xuân,False,False
2024-05-04,Hà Nội,Bắc,33.9,25.5,28.8,0.7,16.2,83,2024,5,4,Xuân,False,False
2024-05-05,Hà Nội,Bắc,28.3,24.5,26.1,0.2,16.4,81,2024,5,5,Xuân,False,False
2024-05-06,Hà Nội,Bắc,28.4,23.9,25.9,25.6,14.1,88,2024,5,6,Xuân,False,False
2024-05-07,Hà Nội,Bắc,30.1,23.8,26.0,16.3,14.1,89,2024,5,7,Xuân,False,False
2024-05-08,Hà Nội,Bắc,30.6,24.0,26.2,9.2,18.8,90,2024,5,8,Xuân,False,False
